Linha de Fornecimento,Id,CNPJ,CPF,Nome,Ativo,Recadastrado,Município,UF,Natureza Jurídica,Porte da Empresa,Ramo do Negócio,Unidade Cadastradora,CNAE,CNAE Secundário,Habilitado a Licitar,Número de inscrição,Data de abertura,Endereço eletrônico,Telefone,Nome empresarial,Nome de fantasia,Natureza jurídica API,CNAE API,Logradouro API,Número API,Complemento API,CEP API,Bairro/Distrito API,Município API,UF API
"Instalação / Manutenção - Elevadores, Escadas",465439,13993297000185,,RP ENGENHARIA SOCIEDADE EMPRESARIA LTDA,Sim,,50350: Poços de Caldas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,13.993.297/0001-85MATRIZ,14/07/2011,ENG.RODRIGO.NOGUEIRA@GMAIL.COM,35 37138250,RP ENGENHARIA SOCIEDADE EMPRESARIA LTDA,RP ENGENHARIA,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R INDIRA GANDHI,72,APT   12,37716324,RESIDENCIAL MORUMBI,POÇOS DE CALDAS,MG
"Instalação / Manutenção - Elevadores, Escadas",492831,05519625000188,,LIFTMEC EQUIPAMENTOS LTDA,Não,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"2822402: FABRICAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS, PEÇAS E ACESSÓRIOS",,Sim,05.519.625/0001-88MATRIZ,13/02/2003,FISCAL@EMCONTABIL.COM.BR,31 33612976,LIFTMEC EQUIPAMENTOS LTDA,,2062 - Sociedade Empresária Limitada,"28224 - Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas",R LECY GOMES BARBOSA,400,,30664004,CDI JATOBA,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",494050,21798759000131,,ALEXANDRE RAMOS DE FIGUEIREDO 04192217600,Sim,,43710: Contagem,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,3314799: MANUTENÇÃO E REPARAÇÃO DE OUTRAS MÁQUINAS E EQUIPAMENTOS PARA USOS INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,21.798.759/0001-31MATRIZ,02/02/2015,alexandreramosmg@gmail.com,31 39138735,ALEXANDRE RAMOS DE FIGUEIREDO 04192217600,,2135 - Empresário (Individual),00000 - Sem informação,R SANTA BEATRIZ,180,,32180180,TIJUCO,CONTAGEM,MG
"Instalação / Manutenção - Elevadores, Escadas",499299,27944087000101,,TECNOVIB COMERCIO E SERVICOS LTDA,Não,,40835: Arcos,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3314799: MANUTENÇÃO E REPARAÇÃO DE OUTRAS MÁQUINAS E EQUIPAMENTOS PARA USOS INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",501793,03539398000127,,ELEVADORES MILENIO LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,03.539.398/0001-27MATRIZ,06/12/1999,MARCELO@ELEVADORESMILENIO.COM.BR,31 95965996,ELEVADORES MILENIO LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R PEDRA BONITA,703,,30411216,PRADO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",508354,26295145000150,,D.I.COMERCIO DE PECAS E SERVICOS PARA GERADORES LTDA,Sim,,53430: Sete Lagoas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3321000: INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS,,Sim,26.295.145/0001-50MATRIZ,05/10/2016,LIDERLTD@UAI.COM.BR,31 94466753,D.I.COMERCIO DE PECAS E SERVICOS PARA GERADORES LTDA,LAGO GERADORES COMERCIO DE PECAS E SERVICOS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV NADIA LUCIA ALVES,208,,35702106,ESMERALDAS II,SETE LAGOAS,MG
"Instalação / Manutenção - Elevadores, Escadas",510605,28193652000109,,ULTRAMEC PRESTADORA DE SERVICOS LTDA,Sim,,42633: Carandaí,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3314705: MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS DE TRANSMISSÃO PARA FINS INDUSTRIAIS,,Sim,28.193.652/0001-09MATRIZ,17/07/2017,CMCONTABILIDADEMONTEIRO@GMAIL.COM,32 33611099,ULTRAMEC PRESTADORA DE SERVICOS LTDA,ULTRAMEC MANUTENCAO DE EQUIPAMENTOS INDUSTRIAIS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AL DEPUTADO PATRUS DE SOUZA,137,SALA  20,36284009,JAIME SANTOS,CARANDAÍ,MG
"Instalação / Manutenção - Elevadores, Escadas",517633,26783006000176,,ELAINE CRISTINA DE SOUZA SILVA 05737310639,Sim,,48658: Montes Claros,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"4322302: INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO",,Sim,26.783.006/0001-76MATRIZ,02/01/2017,f91183623@gmail.com,38 32166557,ELAINE CRISTINA DE SOUZA SILVA 05737310639,,2135 - Empresário (Individual),00000 - Sem informação,R D,270,,39405121,LOTEAMENTO NOVO JARAGUA,MONTES CLAROS,MG
"Instalação / Manutenção - Elevadores, Escadas",521056,27150329000195,,CLEIBER DOS SANTOS FERREIRA LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",526156,26385568000161,,NKC MANUTENCAO E MONTAGEM INDUSTRIAL LTDA,Sim,,53732: Timóteo,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4321500: INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,,Sim,26.385.568/0001-61MATRIZ,19/10/2016,NIGER.MELO@NKXENGENHARIA.COM.BR,31 71728976 31 38481266,NKC MANUTENCAO E MONTAGEM INDUSTRIAL LTDA,ENGENHARQ COMISSIONAMENTO E ENSAIOS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R SETENTA E QUATRO,237,SALA  01,35180240,NOVO HORIZONTE,TIMÓTEO,MG
"Instalação / Manutenção - Elevadores, Escadas",530477,03915695000120,,RCE ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",533968,28950287000130,,F R X ENGENHARIA LTDA,Sim,,43877: Coronel Fabriciano,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",542795,17210661000144,,INVERT TRABALHO EM ALTURA LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8129000: ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORMENTE,,Sim,17.210.661/0001-44MATRIZ,26/11/2012,EMERSON1771@GMAIL.COM,31 32611930,INVERT TRABALHO EM ALTURA LTDA,,2062 - Sociedade Empresária Limitada,81290 - Atividades de limpeza não especificadas anteriormente,R GONCALVES VELOSO,190,APT   201,30380620,CORACAO DE JESUS,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",547994,27258184000140,,ELEVACO LTDA,Sim,,43877: Coronel Fabriciano,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,27.258.184/0001-40MATRIZ,08/03/2017,FISCAL@CONTABILIDADEREZENDE.COM,31 36672864,ELEVACO LTDA,ELEVACO,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV JESUS RODRIGUES VALENTE,59,,35170346,BELVEDERE,CORONEL FABRICIANO,MG
"Instalação / Manutenção - Elevadores, Escadas",556985,29936444000115,,DS AUTOMACAO E INSTRUMENTACAO LTDA,Sim,,41157: Três Marias,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3321000: INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",561956,02214136000120,,PLAMIL ENGENHARIA LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4299599: OUTRAS OBRAS DE ENGENHARIA CIVIL NÃO ESPECIFICADAS ANTERIORMENTE,,Sim,02.214.136/0001-20MATRIZ,31/10/1997,PLAMIL@PLAMILENGENHARIA.COM.BR,31 91357529,PLAMIL ENGENHARIA LTDA,PLAMIL ENGENHARIA,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV DO CONTORNO,3257,ANDAR 7,30110017,SANTA EFIGENIA,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",575833,26425740000163,,P H D S INSTALACOES DE ELEVADORES LTDA,Sim,,51551: Santa Luzia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,26.425.740/0001-63MATRIZ,26/10/2016,MARLI-CONTABIL@HOTMAIL.COM,31 34323300,P H D S INSTALACOES DE ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R DOS BOUGANVILES,462,,33065216,IMPERIAL,SANTA LUZIA,MG
"Instalação / Manutenção - Elevadores, Escadas",580888,15299786000167,,ROGERIO GONCALVES RICARDO,Sim,,50350: Poços de Caldas,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,15.299.786/0001-67MATRIZ,02/04/2012,RECONTAB@YAHOO.COM.BR,35 37224651,MASTER ELEVADORES LTDA,MASTER ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R JAMAICA,202,,37701251,JARDIM QUISISANA,POÇOS DE CALDAS,MG
"Instalação / Manutenção - Elevadores, Escadas",585820,28059001000120,,ANTONIO ALVES DE OLIVEIRA,Sim,,54038: Uberlândia,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,28.059.001/0001-20MATRIZ,28/06/2017,VERTICALSERVICOS@HOTMAIL.COM,34 91509693 34 92228176,ANTONIO ALVES DE OLIVEIRA,VERTICAL ELEVADORES,2135 - Empresário (Individual),00000 - Sem informação,R DUQUE DE CAXIAS,314,SALA  202,38400142,CENTRO,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",600981,25814559000186,,LIX SERVICE AMBIENTAL E CONSTRUCOES LTDA,Sim,,49573: Passos,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4221902: CONSTRUÇÃO DE ESTAÇÕES E REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,,Sim,25.814.559/0001-86MATRIZ,19/05/1989,LIX.AMBIENTAL@OUTLOOK.COM.BR,35 35268404,LIX SERVICE AMBIENTAL E CONSTRUCOES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV ANTONIO DIAS MACHADO,830,SALA  04,37903805,DISTRITO INDUSTRIAL II,PASSOS,MG
"Instalação / Manutenção - Elevadores, Escadas",609187,37656271000100,,INOVAX PROJETOS E INSTALACOES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4742300: COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",614839,34016697000100,,JULIANA ALMEIDA DE JESUS ATACADO E VAREJO,Sim,,43710: Contagem,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4642702: COMÉRCIO ATACADISTA DE ROUPAS E ACESSÓRIOS PARA USO PROFISSIONAL E DE SEGURANÇA DO TRABALHO,,Sim,34.016.697/0001-00MATRIZ,25/06/2019,COMERCIAL.EPISEG@HOTMAIL.COM,31 88789402,JULIANA ALMEIDA DE JESUS ATACADO E VAREJO,COMERCIAL ALMEIDA,2135 - Empresário (Individual),46427 - Comércio atacadista de artigos do vestuário e acessórios,R CINCO,372,CASA  01,32141066,OITIS,CONTAGEM,MG
"Instalação / Manutenção - Elevadores, Escadas",618695,35520062000109,,EXPERT ELEVADORES LTDA,Sim,,48658: Montes Claros,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,35.520.062/0001-09MATRIZ,14/11/2019,EXPERT.ELEVADORES@HOTMAIL.COM,38 32162364,EXPERT ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV FRANCISCO GAETANI,1389,,39403202,MAJOR PRATES,MONTES CLAROS,MG
"Instalação / Manutenção - Elevadores, Escadas",622770,35332916000123,,SISTEMAS ELEVADORES TECNOLOGIA EM MOVIMENTO LTDA,Não,,47333: Juiz de Fora,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,35.332.916/0001-23MATRIZ,29/10/2019,PAULO@NEVESCONTABILIDADE.COM.BR,32 32174899,SISTEMAS ELEVADORES TECNOLOGIA EM MOVIMENTO LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,TR DOUTOR PRISCO,20,SALA  403,36010330,CENTRO,JUIZ DE FORA,MG
"Instalação / Manutenção - Elevadores, Escadas",634940,26545146000106,,26.545.146 YHAN PHILLIPE BARBOSA MACHADO,Sim,,48950: Nova Lima,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4744099: COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,,Sim,26.545.146/0001-06MATRIZ,16/11/2016,YHANPHILLIPEBM@GMAIL.COM,31 93811693,26.545.146 YHAN PHILLIPE BARBOSA MACHADO,,2135 - Empresário (Individual),"47440 - Comércio varejista de ferragens, madeira e materiais de construção",R ANTONIO JANUARIO,151,CASA 1,34002172,VILA SAO LUIZ,NOVA LIMA,MG
"Instalação / Manutenção - Elevadores, Escadas",638733,28941803000160,,ELEVTECH ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,28.941.803/0001-60MATRIZ,26/10/2017,CONTATO@ELEVTECH.COM.BR,31 33246865,ELEVTECH ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV AMAZONAS,491,SALA  507,30180907,CENTRO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",649697,07654380000127,,THOPP ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,07.654.380/0001-27MATRIZ,17/10/2005,LUTIANE@THOPPELEVADORES.COM.BR,31 25151525,THOPP ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R RIO ESPERA,514,LOJA  01,30710260,CARLOS PRATES,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",651152,33539886000103,,ONE ELEVADORES MG LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,33.539.886/0001-03MATRIZ,06/05/2019,CONTATO@ONEELEVADORES.COM.BR,31 35684470,ONE ELEVADORES MG LTDA,ONE ELEVADORES MG,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R BUENOS AIRES,10,SALA  N 02,30315570,SAO PEDRO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",661672,32606280000172,,LIDER DISTRIBUIDORA DE AREIA E BRITA LTDA,Sim,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4744004: COMÉRCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS",,Sim,32.606.280/0001-72MATRIZ,30/01/2019,LEGALIZACAO@APICECONTABILIDADE.COM.BR,34 96961188,LIDER DISTRIBUIDORA DE AREIA E BRITA LTDA,LIDER DISTRIBUIDORA DE AREIA E BRITA,2062 - Sociedade Empresária Limitada,"47440 - Comércio varejista de ferragens, madeira e materiais de construção",R REINO ARRUDA,170,APT   201 SALA 01,38414151,PATRICIA,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",686250,43756323000112,,SERGIO SILVEIRA DOS SANTOS 05453632682,Sim,,41238: Belo Horizonte,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,9521500: REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",686484,43433703000116,,EDUARDO DAVID CONSULTORIA EM ENGENHARIA E CONSTRUCAO LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",696935,45264081000175,,MELQUISEDEQUE NAOR DE CASTRO 12184630667,Não,,47236: João Monlevade,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,7319002: PROMOÇÃO DE VENDAS,,Sim,45.264.081/0001-75MATRIZ,12/02/2022,MENDESECASTROADM@GMAIL.COM,31 84006756,MELQUISEDEQUE NAOR DE CASTRO 12184630667,MENDES & CASTRO REPRESENTACOES E SERVICOS,2135 - Empresário (Individual),73190 - Atividades de publicidade não especificadas anteriormente,R FLORESTA,201,,35930235,SAO JORGE,JOÃO MONLEVADE,MG
"Instalação / Manutenção - Elevadores, Escadas",699981,30306059000173,,TRINDADE COMERCIO DE MATERIAIS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4742300: COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,,Sim,30.306.059/0001-73MATRIZ,26/04/2018,HELBERTH@TRINDADECOMERCIO.COM.BR,31 25285008 31 94642899,TRINDADE COMERCIO DE MATERIAIS LTDA,CONEX MATERIAIS E SERVICOS,2062 - Sociedade Empresária Limitada,47423 - Comércio varejista de material elétrico,AV JOAO ROLLA FILHO,800,GALPAO,30627230,DIAMANTE,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",702531,32925006000166,,ELEVADORES SALLES VENDAS E MANUTENCAO LTDA,Sim,,46477: Itajubá,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,32.925.006/0001-66MATRIZ,01/03/2019,ELEVADORES.SALLES@BOL.COM.BR,35 88012111,ELEVADORES SALLES VENDAS E MANUTENCAO LTDA,ELEVACON,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R PRIMO CAPELO,183,,37500062,CENTRO,ITAJUBÁ,MG
"Instalação / Manutenção - Elevadores, Escadas",740127,17620100000113,,LEONARDO SCHULTZ MACHADO MANUTENCAO ELETRICA ELETRONICA,Sim,,41238: Belo Horizonte,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4321500: INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",752609,29292856000160,,PALADINA INTERMEDIACOES COMERCIAIS E SERVICOS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"7490104: ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS",,Sim,29.292.856/0001-60MATRIZ,19/12/2017,PALADINACOMERCIO@GMAIL.COM,31 35657307,PALADINA INTERMEDIACOES COMERCIAIS E SERVICOS LTDA,,2062 - Sociedade Empresária Limitada,"74901 - Atividades profissionais, científicas e técnicas não especificadas anteriormente",R CAMPOS ALTOS,576,,30775030,ALTO CAICARAS,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",764110,22488590000186,,MAC ELEVADORES LTDA,Sim,,49590: Patos de Minas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,22.488.590/0001-86MATRIZ,20/05/2015,CONTATO@MACELEVADORES.COM.BR,34 97747747 34 99484478,MAC ELEVADORES LTDA,MAC ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R LAURA EULALIA DE OLIVEIRA,272,LOJA  3,38701657,RESIDENCIAL SORRISO,PATOS DE MINAS,MG
"Instalação / Manutenção - Elevadores, Escadas",765269,07676238000180,,ARNALDO C. SILVA JUNIOR,Sim,,41157: Três Marias,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4212000: CONSTRUÇÃO DE OBRAS-DE-ARTE ESPECIAIS,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",802919,43879156000105,,W-TORRE ENGENHARIA LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,43.879.156/0001-05MATRIZ,14/10/2021,COMERCIAL@WTORREENGENHARIA.COM.BR,21 67638561,W-TORRE ENGENHARIA LTDA,W-TORRE ENGENHARIA,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R MARIO MACHADO,5,,31990000,NAZARE,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",802987,19876565000165,,JULIANO AZEVEDO DE CARVALHO,Sim,,42170: Campanha,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",804293,34152285000106,,HC ELEVADORES LTDA,Sim,,50350: Poços de Caldas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",824019,04732156000118,,ENGELEVA SERVICOS DE MANUTENCAO DE ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",831153,20495014000130,,VERTICALLE ELEVADORES LTDA,Sim,,44458: Divinópolis,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,20.495.014/0001-30MATRIZ,25/06/2014,ALISON.SANTOS@VERTICALLE.COM.BR,37 30714246,VERTICALLE ELEVADORES LTDA,VERTICALLE ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R DOM PEDRO II,779,,35500096,VILA CRUZEIRO,DIVINÓPOLIS,MG
"Instalação / Manutenção - Elevadores, Escadas",848958,39983235000186,,MAPE COMERCIAL E SERVICOS LTDA,Sim,,48933: Nova Era,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3313999: MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS NÃO ESPECIFICADOS ANTERIORMENTE",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",853258,31277761000119,,AUROS ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",876216,10764156000100,,CONSTRUTORA CARVALHO'S & OLIVEIRA'S LTDA,Sim,,48178: Matipó,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4744099: COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,,Sim,10.764.156/0001-00MATRIZ,15/04/2009,HELOISADORNELAS@YAHOO.COM.BR,31 38731176 31 38731176,CONSTRUTORA CARVALHO'S & OLIVEIRA'S LTDA,CONSTRUTORA CARVALHO,2062 - Sociedade Empresária Limitada,"47440 - Comércio varejista de ferragens, madeira e materiais de construção",R NOSSA SRA CONCEICAO,96,SALA: 01;,35367000,CENTRO,MATIPÓ,MG
"Instalação / Manutenção - Elevadores, Escadas",876530,29552669000178,,TECNOLIFT ELEVADORES LTDA,Sim,,40975: Baependi,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,29.552.669/0001-78MATRIZ,29/01/2018,NELSONSPINELLI@HOTMAIL.COM,35 33417175,TECNOLIFT ELEVADORES LTDA,TECNOLIFT ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R QUINTINO BOCAIUVA,803,,37443000,CENTRO,BAEPENDI,MG
